Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
Mom's tea cozy,Blue & gray,Design,,,No,Yes,No,1.0,NFS,88,Colorful,Black,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Dining,No,Does not play music,No lighting,FtrMomPot_Remake_5_0,5_0,7138,mwNxX2Cz3zhfyBfi6,0
Mom's tissue box,Quilted pattern,Cover pattern,,,No,Yes,No,1.0,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,Does not play music,No lighting,FtrMomTissue_Remake_0_0,0_0,7140,t2qMKrjhBFyggjSoX,0
Mom's tissue box,Flowers,Cover pattern,,,No,Yes,No,1.0,NFS,88,White,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,Does not play music,No lighting,FtrMomTissue_Remake_1_0,1_0,7140,bMkWsfYZFg3yQH2Xh,0
Mom's tissue box,Quilted animals,Cover pattern,,,No,Yes,No,1.0,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,Does not play music,No lighting,FtrMomTissue_Remake_2_0,2_0,7140,cRmYKXpDR6cB3hGgK,0
Mom's tissue box,Fanciful quilted pattern,Cover pattern,,,No,Yes,No,1.0,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,Does not play music,No lighting,FtrMomTissue_Remake_3_0,3_0,7140,sePqnNn8MrEQzKFFq,0
Mom's tissue box,Fruits,Cover pattern,,,No,Yes,No,1.0,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,Does not play music,No lighting,FtrMomTissue_Remake_4_0,4_0,7140,s2iewGcx9Msc2dSm4,0
Mom's tissue box,Denim with stripes,Cover pattern,,,No,Yes,No,1.0,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,Does not play music,No lighting,FtrMomTissue_Remake_5_0,5_0,7140,vM9KL7jL4aufGebb5,0
monarch butterfly model,,,,,No,No,No,,NFS,420,Orange,Orange,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,No,Does not play music,No lighting,FtrInsectOhkabamadaraToy,,7091,sgcStTmcAh54XBuqo,0
moray eel model,,,,,No,No,No,,NFS,6000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,FtrFishUtsuboToy,,7025,FBzZFBbmSA3ebv6pC,0
mosquito model,,,,,No,No,No,,NFS,390,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,No,Does not play music,No lighting,FtrInsectKaToy,,5936,ZP2ctmwogKR6Jqssb,0
moss ball,,,,,No,No,No,,720,180,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,zen-style,None,None,None,No,Plants,No,Does not play music,No lighting,FtrBonsaiKokedama,,109,AbWzpJi5E7ZsnNJfG,1
moth model,,,,,No,No,No,,NFS,390,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,No,Does not play music,No lighting,FtrInsectGaToy,,7056,RBhFGHXFPAiLNre3w,0
mug,White,,Plain,Design,No,No,Yes,1.0,460,115,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_0_0,0_0,1870,8bfS85cNmeRSF8wit,1
mug,White,,Square logo,Design,No,No,Yes,1.0,460,115,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_0_1,0_1,1870,G4ASEBS8APMFSN8PQ,1
mug,White,,Round logo,Design,No,No,Yes,1.0,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_0_2,0_2,1870,dZXZpXDKp6Cutj3RG,1
mug,White,,Fish,Design,No,No,Yes,1.0,460,115,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_0_3,0_3,1870,zPc4YPSq5wPcy3uuF,1
mug,White,,Carrot,Design,No,No,Yes,1.0,460,115,White,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_0_4,0_4,1870,qWMRvAr9fhFAW9H9S,1
mug,White,,Cheese,Design,No,No,Yes,1.0,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_0_5,0_5,1870,XPADQMdWmm8Bqm32D,1
mug,Yellow,,Plain,Design,No,No,Yes,1.0,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_1_0,1_0,1870,bQFBAwbcD95iqRziH,1
mug,Yellow,,Square logo,Design,No,No,Yes,1.0,460,115,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_1_1,1_1,1870,6uX4vYM7xWGA5WeGF,1
mug,Yellow,,Round logo,Design,No,No,Yes,1.0,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_1_2,1_2,1870,rPyoZwAqdYns8fm4T,1
mug,Yellow,,Fish,Design,No,No,Yes,1.0,460,115,Yellow,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_1_3,1_3,1870,ySdXasbwSjQeEt6RH,1
mug,Yellow,,Carrot,Design,No,No,Yes,1.0,460,115,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_1_4,1_4,1870,EtRnjPPnnub5T5sk7,1
mug,Yellow,,Cheese,Design,No,No,Yes,1.0,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_1_5,1_5,1870,qEzeNf9PaiLH5XZad,1
mug,Red,,Plain,Design,No,No,Yes,1.0,460,115,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_2_0,2_0,1870,7BmG3ML42AiAv5QGy,1
mug,Red,,Square logo,Design,No,No,Yes,1.0,460,115,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_2_1,2_1,1870,NNCPmrWPsg2FoBQDA,1
mug,Red,,Round logo,Design,No,No,Yes,1.0,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_2_2,2_2,1870,c5rhXwKN6GCP6d8vo,1
mug,Red,,Fish,Design,No,No,Yes,1.0,460,115,Red,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_2_3,2_3,1870,CTk87GoxCfQrRGhpf,1
mug,Red,,Carrot,Design,No,No,Yes,1.0,460,115,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_2_4,2_4,1870,kXPm644McZumSwTLT,1
mug,Red,,Cheese,Design,No,No,Yes,1.0,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_2_5,2_5,1870,ajeNwPsnPavW5qpgy,1
mug,Blue,,Plain,Design,No,No,Yes,1.0,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_3_0,3_0,1870,eZ86wYcwNnnD8bSce,1
mug,Blue,,Square logo,Design,No,No,Yes,1.0,460,115,Blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_3_1,3_1,1870,D26b8jW4mk45LiZzZ,1
mug,Blue,,Round logo,Design,No,No,Yes,1.0,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_3_2,3_2,1870,LNA2f9hnHfcXyw2rr,1
mug,Blue,,Fish,Design,No,No,Yes,1.0,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_3_3,3_3,1870,s87bjbocmwm2WqLqp,1
mug,Blue,,Carrot,Design,No,No,Yes,1.0,460,115,Blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_3_4,3_4,1870,7hWCMhX3Gjg2q8jDM,1
mug,Blue,,Cheese,Design,No,No,Yes,1.0,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_3_5,3_5,1870,ASfNFsMB6yd7XFHTZ,1
mug,Green,,Plain,Design,No,No,Yes,1.0,460,115,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_4_0,4_0,1870,KyZHd8M8GjEmQ8hzL,1
mug,Green,,Square logo,Design,No,No,Yes,1.0,460,115,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_4_1,4_1,1870,JmsAiMuCv2Xyyd2Jc,1
mug,Green,,Round logo,Design,No,No,Yes,1.0,460,115,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_4_2,4_2,1870,nERq4nq3958FrcNwG,1
mug,Green,,Fish,Design,No,No,Yes,1.0,460,115,Green,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_4_3,4_3,1870,YEq4rqRepdyi2cSe9,1
mug,Green,,Carrot,Design,No,No,Yes,1.0,460,115,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_4_4,4_4,1870,GCWGN5yKnWZ5ydMvr,1
mug,Green,,Cheese,Design,No,No,Yes,1.0,460,115,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_4_5,4_5,1870,ChodzE42GEjZTPRKy,1
mug,Pink,,Plain,Design,No,No,Yes,1.0,460,115,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_5_0,5_0,1870,3HbZxThCfL37xr56K,1
mug,Pink,,Square logo,Design,No,No,Yes,1.0,460,115,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_5_1,5_1,1870,2LmLdbiL7TZuz2RGG,1
mug,Pink,,Round logo,Design,No,No,Yes,1.0,460,115,Pink,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_5_2,5_2,1870,9PxCCMcAfTjoCTbsi,1
mug,Pink,,Fish,Design,No,No,Yes,1.0,460,115,Pink,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_5_3,5_3,1870,4gcq4bGaBWMF67RAo,1
mug,Pink,,Carrot,Design,No,No,Yes,1.0,460,115,Pink,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_5_4,5_4,1870,oydDFcmSq22FzAQSD,1
mug,Pink,,Cheese,Design,No,No,Yes,1.0,460,115,Pink,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_5_5,5_5,1870,NAQu7agDr6qoEZAxt,1
mug,Turquoise,,Plain,Design,No,No,Yes,1.0,460,115,Light blue,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_6_0,6_0,1870,YxRbkNNsgkSTpfn6e,1
mug,Turquoise,,Square logo,Design,No,No,Yes,1.0,460,115,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_6_1,6_1,1870,sLhJcofkhJyqKTPhf,1
mug,Turquoise,,Round logo,Design,No,No,Yes,1.0,460,115,Light blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_6_2,6_2,1870,Qao3iabvsJtBETCLR,1
mug,Turquoise,,Fish,Design,No,No,Yes,1.0,460,115,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_6_3,6_3,1870,iDQhK4bRtj38C8qp3,1
mug,Turquoise,,Carrot,Design,No,No,Yes,1.0,460,115,Light blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_6_4,6_4,1870,ytznNFJvBYLytLRrA,1
mug,Turquoise,,Cheese,Design,No,No,Yes,1.0,460,115,Light blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_6_5,6_5,1870,yfQyAR3sdZweYPJ7h,1
mug,Black,,Plain,Design,No,No,Yes,1.0,460,115,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_7_0,7_0,1870,2vyRBHtG5tGFyNvQ3,1
mug,Black,,Square logo,Design,No,No,Yes,1.0,460,115,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_7_1,7_1,1870,3p5zhgxEqJt8CZywN,1
mug,Black,,Round logo,Design,No,No,Yes,1.0,460,115,Black,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_7_2,7_2,1870,vhLBpggKkpZ6eXvoL,1
mug,Black,,Fish,Design,No,No,Yes,1.0,460,115,Black,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_7_3,7_3,1870,bFdzjebrDc6szwfKR,1
mug,Black,,Carrot,Design,No,No,Yes,1.0,460,115,Black,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_7_4,7_4,1870,mbLEYt69HbDfiZkLJ,1
mug,Black,,Cheese,Design,No,No,Yes,1.0,460,115,Black,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,No,Does not play music,No lighting,FtrMug_Remake_7_5,7_5,1870,SMQvugBgThwvTXusP,1
nail-art set,Pink,,,,No,No,No,,1000,250,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,fancy,None,None,Yes,Beauty,No,Does not play music,No lighting,FtrNailartset_Remake_0_0,0_0,4076,ddEGBShTbijH7YPFB,1
nail-art set,Black,,,,No,No,No,,1000,250,Black,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,fancy,None,None,Yes,Beauty,No,Does not play music,No lighting,FtrNailartset_Remake_1_0,1_0,4076,d4gSZKqGtMekTfrWx,1
Napoleonfish model,,,,,No,No,No,,NFS,30000,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,FtrFishNaporeonfishToy,,6989,qXv6iHpv5NpATiq5Z,0
neon tetra model,,,,,No,No,No,,NFS,1500,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,FtrFishNeontetoraToy,,6990,GsPionD6NiPDrb9Jk,0
Newton's cradle,,,,,No,No,No,,1300,325,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,facility,None,None,Yes,Facility Decor,No,Does not play music,No lighting,FtrCradleNewton,,8464,eWQCanbyvYGrx5rgc,1
nibble fish model,,,,,No,No,No,,NFS,4500,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,FtrFishDokutaafishToy,,6945,5tyrTQxqHnHLBXJjg,0
Nintendo Switch,Neon blue & neon red,,,,No,Yes,No,7.0,29980,7495,,,1x1,Nintendo; Nook Shopping,,1.1.0,child's room,living room,None,None,Yes,Game Console,No,Does not play music,Emission,FtrSwitch_Remake_0_0,0_0,12543,xbMhYY5KQyfGZf6cQ,1
Nintendo Switch,Gray,,,,No,Yes,No,7.0,29980,7495,,,1x1,Nintendo; Nook Shopping,,1.1.0,child's room,living room,None,None,Yes,Game Console,No,Does not play music,Emission,FtrSwitch_Remake_1_0,1_0,12543,M33kt7uPWPimowCGw,1
nova light,Yellow,Color,,,Yes,Yes,No,4.0,NFS,2500,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_0_0,0_0,6826,y3jgYesBLv7dtbyA6,0
nova light,Green,Color,,,Yes,Yes,No,4.0,NFS,2500,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_1_0,1_0,6826,ubu6awiN2j7HiWbFd,0
nova light,Blue,Color,,,Yes,Yes,No,4.0,NFS,2500,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_2_0,2_0,6826,uQdFJkDmHNXaYwBAX,0
nova light,Purple,Color,,,Yes,Yes,No,4.0,NFS,2500,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_3_0,3_0,6826,QqvJsePsG2ukCuRHP,0
nova light,Pink,Color,,,Yes,Yes,No,4.0,NFS,2500,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_4_0,4_0,6826,3FJQn44vZYycyYyRC,0
nova light,Orange,Color,,,Yes,Yes,No,4.0,NFS,2500,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_5_0,5_0,6826,TuYtihoa5k5H8qJ5X,0
nova light,White,Color,,,Yes,Yes,No,4.0,NFS,2500,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Lamp,No,Does not play music,Fluorescent,FtrStarLamp_Remake_6_0,6_0,6826,eZiPscDcPSmbFGMSi,0
nutcracker,Red,Variation,,,No,Yes,No,2.0,NFS,1200,Red,Gray,1x1,Gulliver,,1.0.0,folk art,None,None,None,Yes,Folk Craft Decor,No,Does not play music,No lighting,FtrNutcracker_Remake_0_0,0_0,7284,Mt3qv52Bsj77qPbRb,0
nutcracker,Blue,Variation,,,No,Yes,No,2.0,NFS,1200,Blue,Green,1x1,Gulliver,,1.0.0,folk art,None,None,None,Yes,Folk Craft Decor,No,Does not play music,No lighting,FtrNutcracker_Remake_1_0,1_0,7284,SWP9XHxp5PKzSFL5W,0
oarfish model,,,,,No,No,No,,NFS,27000,Red,Blue,2x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,FtrFishRyuuguunotukaiToy,,7011,jsoFDQb8MhTgHFs4C,0
oil lamp,,,,,No,No,No,,400,100,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,facility,None,None,Yes,Lamp,No,Does not play music,Candle,FtrSpiritlamp,,3654,3AB3qfE7suZYPr75P,1
old-fashioned alarm clock,Light blue,,,,No,No,No,,1200,300,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_0_0,0_0,4111,RLHo4koYuGhHo4gTg,1
old-fashioned alarm clock,Red,,,,No,No,No,,1200,300,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_1_0,1_0,4111,CsS3jhpPKR3Qb8ZnY,1
old-fashioned alarm clock,Yellow,,,,No,No,No,,1200,300,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_2_0,2_0,4111,mhavN9irB2DrzeCxK,1
old-fashioned alarm clock,White,,,,No,No,No,,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_3_0,3_0,4111,QFmQvSrBcTeCN68g9,1
old-fashioned alarm clock,Black,,,,No,No,No,,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_4_0,4_0,4111,8TndmRWTstNaagQvS,1
old-fashioned alarm clock,Copper,,,,No,No,No,,1200,300,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_5_0,5_0,4111,4YPfvy5t4HFc5YRxD,1
old-fashioned alarm clock,Silver,,,,No,No,No,,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_6_0,6_0,4111,kGbz4Q6yWeNBGEkwm,1
old-fashioned alarm clock,Gold,,,,No,No,No,,1200,300,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,Yes,Clock,No,Does not play music,No lighting,FtrClockBell_Remake_7_0,7_0,4111,MCW3kK42ma57CzwL6,1
old-fashioned washtub,,,,,Yes,No,No,,NFS,360,Brown,Beige,1x1,Crafting,,1.0.0,bathroom,None,None,None,No,Bathroom Things,Yes,Does not play music,No lighting,FtrWashtub,,4393,YCax6gZKPJ7RFwfWH,0
olive flounder model,,,,,No,No,No,,NFS,2400,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,No,Does not play music,No lighting,FtrFishHirameToy,,6957,A83HDd8HNsAZhAWNc,0
orchid mantis model,,,,,No,No,No,,NFS,7200,White,Pink,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,No,Does not play music,No lighting,FtrInsectHanakamakiriToy,,7061,SehroeWLThsXHvyrW,0
painting set,Yellow,,Blank,Drawing paper,No,No,Yes,1.0,510,127,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,No,Does not play music,No lighting,FtrPaintset_Remake_0_0,0_0,3965,bRc7G9cizcrpBRW72,1
painting set,Yellow,,Smile,Drawing paper,No,No,Yes,1.0,510,127,Yellow,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,No,Does not play music,No lighting,FtrPaintset_Remake_0_1,0_1,3965,AEpTyLsv7KtDSm6M5,1
painting set,Yellow,,Bug,Drawing paper,No,No,Yes,1.0,510,127,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,No,Does not play music,No lighting,FtrPaintset_Remake_0_2,0_2,3965,wnwpsxazFk4ePTLqH,1
painting set,Yellow,,Still life,Drawing paper,No,No,Yes,1.0,510,127,Yellow,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,No,Does not play music,No lighting,FtrPaintset_Remake_0_3,0_3,3965,uGau2C8GCpD8GBMxr,1
painting set,Pink,,Blank,Drawing paper,No,No,Yes,1.0,510,127,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,No,Does not play music,No lighting,FtrPaintset_Remake_1_0,1_0,3965,4QMHP9yaykYKruR8s,1
