Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
classic pitcher,Yellow amber,Design,,,True,True,False,2,,800,Orange,Orange,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrPotteryjug_Remake_3_0,3_0,4073,6XkPoPAaKG58JmdMi,False
classic pitcher,Fruits,Design,,,True,True,False,2,,800,Yellow,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrPotteryjug_Remake_4_0,4_0,4073,HZZGcrQfzbC64TX8D,False
classic pitcher,Artistic,Design,,,True,True,False,2,,800,Gray,Black,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrPotteryjug_Remake_5_0,5_0,4073,LdwhLYf5mW3KihmeG,False
clown fish model,,,,,False,False,False,,,1950,Orange,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKumanomiToy,,6981,mRRyJ3PuSWdZfCbnF,False
coconut juice,,,,,True,False,False,,,500,Green,Pink,1x1,Crafting,,1.0.0,shop,ocean,None,None,False,Dining,True,Does not play music,No lighting,FtrCoconutjuice,,3684,vDY8fPebvPuoD4dMv,False
coelacanth model,,,,,False,False,False,,,45000,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishSirakansuToy,,7016,r3QE9oF2w62XhSdbE,False
coffee cup,Plain,,,,False,False,False,,270,67,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrCoffeecup_Remake_0_0,0_0,918,tYciiBwN95SQRreMP,True
coffee cup,Floral,,,,False,False,False,,270,67,White,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrCoffeecup_Remake_1_0,1_0,918,sixEg36EupoPvffEG,True
coffee cup,Polka dots,,,,False,False,False,,270,67,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrCoffeecup_Remake_2_0,2_0,918,8pGntfJvZsigMg8cL,True
coffee cup,Rose,,,,False,False,False,,270,67,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrCoffeecup_Remake_3_0,3_0,918,MfiDXA4Ecavx2pxTZ,True
coffee cup,Royal,,,,False,False,False,,270,67,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrCoffeecup_Remake_4_0,4_0,918,jFfB7kGczm7gxL3pN,True
coffee cup,Elegant,,,,False,False,False,,270,67,White,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrCoffeecup_Remake_5_0,5_0,918,tMKTgQWSrpEDL7z5u,True
coffee grinder,,,,,False,False,False,,2200,550,Brown,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrCoffeemill,,920,6L7PKnYfwo69DJ87B,True
common bluebottle model,,,,,False,False,False,,,900,Black,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectAosujiagehaToy,,7111,72dDq4cgmZiyfmC5A,False
common butterfly model,,,,,False,False,False,,,480,White,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectMonshirochoToy,,7085,crcgFuMJGh4Gxuufc,False
cooler box,Blue,,,,False,False,False,,1700,425,Blue,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,shop,None,None,Wardrobe,Kitchen Things,True,Does not play music,No lighting,FtrCoolerbox_Remake_0_0,0_0,3064,tkbFxj6FBkpBpc9tC,True
cooler box,Red,,,,False,False,False,,1700,425,Red,White,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,shop,None,None,Wardrobe,Kitchen Things,True,Does not play music,No lighting,FtrCoolerbox_Remake_1_0,1_0,3064,Aw5NfPhyiMSuaQLgK,True
cooler box,Yellow,,,,False,False,False,,1700,425,Yellow,Black,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,shop,None,None,Wardrobe,Kitchen Things,True,Does not play music,No lighting,FtrCoolerbox_Remake_2_0,2_0,3064,6D6yHNkqTfWj5eYvQ,True
cooler box,Green,,,,False,False,False,,1700,425,Green,Black,1x1,Nook's Cranny,Available in all tiers of shops; including Timmy & Tommy before the shop is opened,1.0.0,outdoors,shop,None,None,Wardrobe,Kitchen Things,True,Does not play music,No lighting,FtrCoolerbox_Remake_3_0,3_0,3064,emRTeb2rmw86wcc4v,True
cordless phone,White,,,,False,False,False,,1600,400,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_0_0,0_0,4009,uHuk4xLDhyqSEYxy5,True
cordless phone,Black,,,,False,False,False,,1600,400,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_1_0,1_0,4009,Tnm3nptdMBHmaDYFq,True
cordless phone,Silver,,,,False,False,False,,1600,400,Gray,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_2_0,2_0,4009,nzku3pmXh4YXLsZpe,True
cordless phone,Red,,,,False,False,False,,1600,400,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_3_0,3_0,4009,jrwFP2FiQdSqG2okX,True
cordless phone,Light blue,,,,False,False,False,,1600,400,Light blue,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_4_0,4_0,4009,9o7BamSXjponNQvZ3,True
cordless phone,Pink,,,,False,False,False,,1600,400,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_5_0,5_0,4009,fodG53J5qNrpPnAb5,True
cordless phone,Yellow,,,,False,False,False,,1600,400,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,living room,None,None,True,Home Appliances,False,Does not play music,No lighting,FtrPhoneCordless_Remake_6_0,6_0,4009,7c2h77kAPJKEACbz6,True
crawfish model,,,,,False,False,False,,,600,Red,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishZariganiToy,,7029,Z9tKvEM3fcwEuNcxM,False
cream and sugar,Brown,,,,False,False,False,,500,125,Orange,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrSugermilk_Remake_0_0,0_0,1161,dTESzjpPi7kJpWC6j,True
cream and sugar,Silver,,,,False,False,False,,500,125,Gray,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrSugermilk_Remake_1_0,1_0,1161,TwvcQKe8vw9wCpTAR,True
cream and sugar,White,,,,False,False,False,,500,125,White,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrSugermilk_Remake_2_0,2_0,1161,gfHvejB7y6C4noYGK,True
cream and sugar,Floral,,,,False,False,False,,500,125,White,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrSugermilk_Remake_3_0,3_0,1161,5CRwNsG2b9TEsCf7f,True
cricket model,,,,,False,False,False,,,390,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectKohrogiToy,,7077,zxRuhxdq7PGFusPqe,False
crucian carp model,,,,,False,False,False,,,480,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishFunaToy,,6929,cHv9imb58mAxZGFNw,False
cushion,,,White,Cover,False,False,True,1,300,75,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Chair,False,Does not play music,No lighting,FtrCushion_Remake_0_0,0_0,1792,63KXYQSXZ5ZQSmr6L,True
cushion,,,Floral,Cover,False,False,True,1,300,75,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Chair,False,Does not play music,No lighting,FtrCushion_Remake_0_1,0_1,1792,p7bnytFpjPwst6ddh,True
cushion,,,Alphabet,Cover,False,False,True,1,300,75,White,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Chair,False,Does not play music,No lighting,FtrCushion_Remake_0_2,0_2,1792,kxqjhdLaQiCw3yQLX,True
cushion,,,Paisley,Cover,False,False,True,1,300,75,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Chair,False,Does not play music,No lighting,FtrCushion_Remake_0_3,0_3,1792,dwqQa4p2hSS5KzNSy,True
cushion,,,Rainbow colors,Cover,False,False,True,1,300,75,Colorful,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Chair,False,Does not play music,No lighting,FtrCushion_Remake_0_4,0_4,1792,aLBjcF9Akg9YKKKTj,True
cushion,,,Pop,Cover,False,False,True,1,300,75,Light blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Chair,False,Does not play music,No lighting,FtrCushion_Remake_0_5,0_5,1792,GRiKGWmJs8qzNBBLo,True
cute music player,White,,,,False,False,False,,2600,650,White,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fancy,None,cute,None,True,Audio,False,Cheap,No lighting,FtrCuteAudio_Remake_0_0,0_0,4003,PNhNTvFquksuYDgnm,True
cute music player,Sky blue,,,,False,False,False,,2600,650,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fancy,None,cute,None,True,Audio,False,Cheap,No lighting,FtrCuteAudio_Remake_1_0,1_0,4003,zrxqARZ7fhHfZfB6L,True
cute music player,Yellow,,,,False,False,False,,2600,650,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fancy,None,cute,None,True,Audio,False,Cheap,No lighting,FtrCuteAudio_Remake_2_0,2_0,4003,Ykd5NnYDMJPjfm5Aa,True
cute music player,Red,,,,False,False,False,,2600,650,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fancy,None,cute,None,True,Audio,False,Cheap,No lighting,FtrCuteAudio_Remake_3_0,3_0,4003,CfGa7k8A97XF6v3yv,True
cute music player,Blue,,,,False,False,False,,2600,650,Blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fancy,None,cute,None,True,Audio,False,Cheap,No lighting,FtrCuteAudio_Remake_4_0,4_0,4003,eKw87wowK5fN3JXYD,True
cutting board,No finish,Finish,Red,Towel,True,True,True,3,,990,Beige,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_0_0,0_0,3618,R9nmx9Q2c2LSaqjjq,False
cutting board,No finish,Finish,Blue,Towel,True,True,True,3,,990,Beige,Blue,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_0_1,0_1,3618,tbCjqii8PuQXpPy6K,False
cutting board,No finish,Finish,Yellow,Towel,True,True,True,3,,990,Beige,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_0_2,0_2,3618,fY2ehetfFSryf2744,False
cutting board,Cherry brown,Finish,Red,Towel,True,True,True,3,,990,Orange,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_1_0,1_0,3618,b2ywJ6Cm9xdkWmcfE,False
cutting board,Cherry brown,Finish,Blue,Towel,True,True,True,3,,990,Orange,Blue,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_1_1,1_1,3618,G5iiNx5X6WCbkmmy8,False
cutting board,Cherry brown,Finish,Yellow,Towel,True,True,True,3,,990,Orange,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_1_2,1_2,3618,pcE4HEdGZ66Hb2zbH,False
cutting board,Dark,Finish,Red,Towel,True,True,True,3,,990,Brown,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_2_0,2_0,3618,gjYBB5FPTDrHHbiPN,False
cutting board,Dark,Finish,Blue,Towel,True,True,True,3,,990,Brown,Blue,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_2_1,2_1,3618,gYmueZw6yxCWGmnqq,False
cutting board,Dark,Finish,Yellow,Towel,True,True,True,3,,990,Brown,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_2_2,2_2,3618,QoaPxaYp9jQZjdHhz,False
cutting board,Natural,Finish,Red,Towel,True,True,True,3,,990,Yellow,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_3_0,3_0,3618,KTntMquCDi9SJNyxY,False
cutting board,Natural,Finish,Blue,Towel,True,True,True,3,,990,Yellow,Blue,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_3_1,3_1,3618,nDvmAa4vhDu7o5YCD,False
cutting board,Natural,Finish,Yellow,Towel,True,True,True,3,,990,Yellow,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrCuttingboard_Remake_3_2,3_2,3618,aoy4aAhZgxfFPeSoP,False
cyclommatus stag model,,,,,False,False,False,,,24000,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHosoakakuwagataToy,,7064,8YEAwnrxdwK8ZKPX3,False
dab model,,,,,False,False,False,,,900,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKareiToy,,6965,dMsi3N6Rzefc4phxc,False
dace model,,,,,False,False,False,,,720,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishUguiToy,,7024,chTNqu8gsjJM3xTmQ,False
DAL model plane,Blue,Color,,,False,True,False,2,,1010,Blue,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,child's room,living room,None,None,False,Toy,False,Does not play music,No lighting,FtrDalFigure_Remake_0_0,0_0,12140,Z9LTsX7gHTvCqPhoQ,False
DAL model plane,Yellow,Color,,,False,True,False,2,,1010,Yellow,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,child's room,living room,None,None,False,Toy,False,Does not play music,No lighting,FtrDalFigure_Remake_1_0,1_0,12140,5Demv5QmbkEFjbHkk,False
DAL model plane,Orange,Color,,,False,True,False,2,,1010,Orange,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,child's room,living room,None,None,False,Toy,False,Does not play music,No lighting,FtrDalFigure_Remake_2_0,2_0,12140,AEAJKrg7PFWvDxqDp,False
DAL model plane,Green,Color,,,False,True,False,2,,1010,Green,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,child's room,living room,None,None,False,Toy,False,Does not play music,No lighting,FtrDalFigure_Remake_3_0,3_0,12140,5i29wGeAvzCkL2oRz,False
DAL mug,,,,,False,False,False,,,1010,Blue,White,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,kitchen,living room,None,None,False,Dining,False,Does not play music,No lighting,FtrDalMug,,12139,JCcD4abWBcHkDPYzz,False
Dala horse,Red,Variation,,,False,True,False,2,,1300,Red,Colorful,1x1,Gulliver,,1.0.0,folk art,None,None,None,False,Folk Craft Decor,False,Does not play music,No lighting,FtrDalecarlianhorse_Remake_0_0,0_0,685,wPFtrpurdZvWxbKHT,False
Dala horse,Blue,Variation,,,False,True,False,2,,1300,Blue,Colorful,1x1,Gulliver,,1.0.0,folk art,None,None,None,False,Folk Craft Decor,False,Does not play music,No lighting,FtrDalecarlianhorse_Remake_1_0,1_0,685,WaA7mhYfcqaMmP93f,False
Dala horse,White,Variation,,,False,True,False,2,,1300,White,Colorful,1x1,Gulliver,,1.0.0,folk art,None,None,None,False,Folk Craft Decor,False,Does not play music,No lighting,FtrDalecarlianhorse_Remake_2_0,2_0,685,8n4WfgheP2xmdWYzK,False
damselfly model,,,,,False,False,False,,,1500,Black,Blue,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectItotonboToy,,7121,X24yGSkL2Bu8euJ76,False
darner dragonfly model,,,,,False,False,False,,,690,Green,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectGinyanmaToy,,7058,f6fhww5RS83bXz3Fb,False
decoy duck,Natural,Design,,,True,True,False,1,,480,Beige,Beige,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_0_0,0_0,1797,JHonckA7y9jKMqrt5,False
decoy duck,Mallard,Design,,,True,True,False,1,,480,Beige,Green,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_1_0,1_0,1797,rQHLmcoo8HQvfNzur,False
decoy duck,Spot-billed,Design,,,True,True,False,1,,480,Brown,Beige,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_2_0,2_0,1797,eutgE2MNd38LfGdQt,False
decoy duck,Greater scaup,Design,,,True,True,False,1,,480,White,Black,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_3_0,3_0,1797,mHhFkGWBHqovQMFex,False
decoy duck,Common pochard,Design,,,True,True,False,1,,480,White,Orange,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_4_0,4_0,1797,ernhXyvz2u3tZxGGp,False
decoy duck,Steamer duck,Design,,,True,True,False,1,,480,Black,Black,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_5_0,5_0,1797,YgDeuxkcj4LhacyvB,False
decoy duck,Duck,Design,,,True,True,False,1,,480,White,White,1x1,Crafting,,1.0.0,child's room,None,None,None,False,Animal,False,Does not play music,No lighting,FtrDecoy_Remake_6_0,6_0,1797,Rze6hytiZTQMkfdgr,False
desk mirror,Gold,,,,False,False,False,,1600,400,Yellow,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,shop,None,None,True,Dresser,False,Does not play music,No lighting,FtrMirror_Remake_0_0,0_0,1868,r7y4Zk56x4AYMXR9f,True
desk mirror,Red,,,,False,False,False,,1600,400,Red,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,shop,None,None,True,Dresser,False,Does not play music,No lighting,FtrMirror_Remake_1_0,1_0,1868,HpE6AiScfhxerc9mH,True
desk mirror,Pink,,,,False,False,False,,1600,400,Pink,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,shop,None,None,True,Dresser,False,Does not play music,No lighting,FtrMirror_Remake_2_0,2_0,1868,Qy9t8jNaxBftanLSs,True
desk mirror,Blue,,,,False,False,False,,1600,400,Blue,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,shop,None,None,True,Dresser,False,Does not play music,No lighting,FtrMirror_Remake_3_0,3_0,1868,XRsHCauw8sTreujP8,True
desk mirror,White,,,,False,False,False,,1600,400,White,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,shop,None,None,True,Dresser,False,Does not play music,No lighting,FtrMirror_Remake_4_0,4_0,1868,fCLaZooy4CZknRLzQ,True
desk mirror,Black,,,,False,False,False,,1600,400,Black,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,shop,None,None,True,Dresser,False,Does not play music,No lighting,FtrMirror_Remake_5_0,5_0,1868,dA2peopEZYCuttPQi,True
desktop computer,Black,,Desktop,Screen,False,False,True,7,100000,25000,Black,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_0,0_0,3590,p4n5kWcbKAmZQqvis,True
desktop computer,Black,,Search engine,Screen,False,False,True,7,100000,25000,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_1,0_1,3590,Ey4f3YYKEXpQcBdAN,True
desktop computer,Black,,Calculations,Screen,False,False,True,7,100000,25000,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_2,0_2,3590,vQFYsafJns5y9DFJ2,True
desktop computer,Black,,Web browsing,Screen,False,False,True,7,100000,25000,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_3,0_3,3590,Enn9smK9D7hEaJks9,True
desktop computer,Black,,Programming,Screen,False,False,True,7,100000,25000,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_4,0_4,3590,gNfEYtqfdSJmgxhRS,True
desktop computer,Black,,Art program,Screen,False,False,True,7,100000,25000,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_5,0_5,3590,9sDSDvRpLYhtWkt58,True
desktop computer,Black,,Digital audio workstation,Screen,False,False,True,7,100000,25000,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_0_6,0_6,3590,EkdAbZCFhiLpbjhmF,True
desktop computer,Silver,,Desktop,Screen,False,False,True,7,100000,25000,Gray,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_0,1_0,3590,763XieKvKrQ2mpp3r,True
desktop computer,Silver,,Search engine,Screen,False,False,True,7,100000,25000,Gray,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_1,1_1,3590,6ceKRFsyhPPqMZStx,True
desktop computer,Silver,,Calculations,Screen,False,False,True,7,100000,25000,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_2,1_2,3590,HuYQBcP44DFspkQW7,True
desktop computer,Silver,,Web browsing,Screen,False,False,True,7,100000,25000,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_3,1_3,3590,xLiZxYQY4uH7rSxEB,True
desktop computer,Silver,,Programming,Screen,False,False,True,7,100000,25000,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_4,1_4,3590,NvwxFhKZa4CLdRmk6,True
desktop computer,Silver,,Art program,Screen,False,False,True,7,100000,25000,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_5,1_5,3590,cTEnTwtgun6dygoim,True
desktop computer,Silver,,Digital audio workstation,Screen,False,False,True,7,100000,25000,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_1_6,1_6,3590,2MA6eyKNP2pJmj4bC,True
desktop computer,White,,Desktop,Screen,False,False,True,7,100000,25000,White,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,living room,None,None,True,Office,False,Does not play music,Monitor,FtrDesktopPC_Remake_2_0,2_0,3590,DEJpACaKsWByv8iYQ,True
