Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
muscle tank,Yellow,False,640,160,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle1,8052,YBHxhC42B5zto4d7X,1
muscle tank,Purple,False,640,160,Purple,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle2,8053,cmWbjwvucfvJddiKE,1
muscle tank,Pink,False,640,160,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle3,8054,RY4XA8JG22wYdQhfk,1
muscle tank,Black,False,640,160,Black,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle4,8055,DmuytRpavf6mepu9F,1
muscle tank,Red,False,640,160,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle5,8056,yciJDuaJWSdyirFZs,1
muscle tank,Green,False,640,160,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle6,8057,RR5zhank7BYytXek6,1
muscle tank,Blue,False,640,160,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopTshirtsNMuscle7,8058,LNAnFujbieFnkkmsu,1
music-fest shirt,Black,False,1200,300,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Active,outdoorsy; theatrical,True,TopsTexTopTshirtsLLive0,5290,NSwQbcYthSHu3kynp,1
music-fest shirt,Red,False,1200,300,Red,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; theatrical,True,TopsTexTopTshirtsLLive1,8410,H3nbziRn3mZ6erL9E,1
music-fest shirt,Purple,False,1200,300,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; theatrical,True,TopsTexTopTshirtsLLive2,8411,9oDQ8Ytb4nqgaLFDF,1
music-fest shirt,Light blue,False,1200,300,Light blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; theatrical,True,TopsTexTopTshirtsLLive3,8412,Z4FnWS58ohr7y9xyR,1
MVP tee,,False,640,160,White,Blue,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHMvp0,6835,MqS8y6MLcwXzvnhCb,1
ni hao tee,,False,640,160,Pink,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHHelloch0,12118,CoPYojspx37FcCgb6,1
nine-ball tee,,False,560,140,Orange,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHNumberball9,3326,8ZBqZhbRyH4HRdbo6,1
No. 1 shirt,,False,560,140,Red,Light blue,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHOne0,6888,JGTwnNNjjSRijFpuF,1
No. 2 shirt,,False,560,140,Blue,Red,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHTwo0,12036,iu9qYhJbRbjQ2Nbuy,1
No. 3 shirt,,False,560,140,Green,Orange,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHThree0,12037,uZN5bEEowytkwd7pB,1
No. 4 shirt,,False,560,140,Pink,Red,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHFour0,12038,hNhqpPbu4NrdAxCF7,1
noble coat,Green,False,4800,1200,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble0,3171,f4irdbA7XtybyHJsY,1
noble coat,Ruby red,False,4800,1200,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble1,7419,8epM335hNruqWvTdH,1
noble coat,White,False,4800,1200,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble2,7420,TFy4QnYDGWMo2Frq7,1
noble coat,Blue,False,4800,1200,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble3,7421,nPxphxRPuTzRTtcr6,1
noble coat,Black,False,4800,1200,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble4,7422,pfodRRd9WghH8pweM,1
noble coat,Purple,False,4800,1200,Purple,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble5,7423,RomZdt5xAnYSAE4YA,1
noble coat,Yellow,False,4800,1200,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble6,7424,csYKgB26BRTdy8Xf9,1
noble coat,Red,False,4800,1200,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,True,TopsTexTopCoatLNoble7,7425,8hM7A9mfL472rQr9K,1
Nook Inc. aloha shirt,,False,NFS,3000,White,Green,1x1,600.0,Nook Miles Shop,,All Year,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsHRco,5626,JWa2JANhbML2ZoSpd,0
Nook Inc. blouson,,False,NFS,4000,Green,Green,1x1,800.0,Nook Miles Shop,,All Year,False,1.0.0,Simple,outdoorsy; work,True,TopsTexTopOuterLRco,5625,3yAwEXCgtLKgxqY3q,0
Nook Inc. tee,,False,NFS,3000,Yellow,Green,1x1,600.0,Nook Miles Shop,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHNook0,9760,NYAF9MhpB9KLAMjzz,0
nurse's jacket,Blue,False,1500,375,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopYshirtsHNurse0,3350,rADFhF2ELotXRS53a,1
nurse's jacket,White,False,1500,375,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopYshirtsHNurse1,7790,sascmaanGthSqL6bz,1
nurse's jacket,Pink,False,1500,375,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopYshirtsHNurse2,7791,YtPPsT2rTDG6m4KWt,1
nylon jacket,Black,False,1120,280,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopYshirtsLCoach0,4285,tFteZw2B57dzG3hBH,1
nylon jacket,Green,False,1120,280,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopYshirtsLCoach1,8518,potcFpXETr4B7gNMy,1
nylon jacket,Blue,False,1120,280,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopYshirtsLCoach2,8519,S7Xrdneg33hWj6H4R,1
nylon jacket,Red,False,1120,280,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cool,outdoorsy; sporty,True,TopsTexTopYshirtsLCoach3,8520,JvPkymLmcyRCGEkMp,1
oilskin coat,Yellow,False,1400,350,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLOilskin0,5855,9z2TxmZwEQQ87DyiT,1
oilskin coat,Red,False,1400,350,Red,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLOilskin1,9233,zT734Hdr8zGyP5gEn,1
oilskin coat,Gray,False,1400,350,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLOilskin2,9234,yGntiwwpi4tT7E7ow,1
OK Motors jacket,,False,1500,375,White,Blue,1x1,,Nook Shopping Promotion,Link Nintendo Account to Pocket Camp; then redeem a 16-digit code on your Nintendo Switch,All Year,False,1.1.0,Simple,work,True,TopsTexTopYshirtsHOkmotors0,12425,7N3FmzDyZWdoKMpzJ,0
old-school jacket,Red,False,1800,450,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Gorgeous,theatrical,True,TopsTexTopOuterLRepresent0,5292,jpqP7LhNbv7CkuJjD,1
old-school jacket,Green,False,1800,450,Black,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,theatrical,True,TopsTexTopOuterLRepresent1,7620,C2rj5RuQhrSMddA52,1
old-school jacket,Purple,False,1800,450,Black,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,theatrical,True,TopsTexTopOuterLRepresent2,7621,GxkqGCwj5gBAwJg6D,1
one-ball tee,,False,560,140,Yellow,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHNumberball1,3320,NRKaj7yZRNahgeZwH,1
open-collar shirt,Coral,False,960,240,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLOpencollar0,4715,g8TwY4rnzdv9Q87Wd,1
open-collar shirt,Blue,False,960,240,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLOpencollar1,8521,eDQjNhvpHTLDTgLgq,1
open-collar shirt,Green,False,960,240,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLOpencollar2,8522,QW5LhyuRAEKkzkdhs,1
open-collar shirt,Beige,False,960,240,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopYshirtsLOpencollar3,8523,8yZjHsbkDXEBC97kq,1
oversized shawl overshirt,Brown,False,1120,280,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cool,everyday; outdoorsy; comfy,True,TopsTexTopYshirtsHBigstole0,4154,3TXZ9wdutCXoteKpN,1
oversized shawl overshirt,Pink,False,1120,280,Pink,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy; comfy,True,TopsTexTopYshirtsHBigstole1,8427,JEEdFjyFTGRXuwXqn,1
oversized shawl overshirt,Gray,False,1120,280,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy; comfy,True,TopsTexTopYshirtsHBigstole2,8428,QKmPfqRk5kdzmjx3d,1
parka undercoat,Navy blue,False,2320,580,Blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cool,everyday,True,TopsTexTopCoatLInparker0,4420,Cfn48ASNWbS3aj2Jp,1
parka undercoat,Blue,False,2320,580,Light blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLInparker1,8444,Zi8f2uZbYu7BhMpFv,1
parka undercoat,Black,False,2320,580,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLInparker2,8445,u9ARCXNAMgkXzLZhH,1
parka undercoat,Green,False,2320,580,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLInparker3,8446,kS3z9musSgSF9GPDP,1
parka undercoat,Gray,False,2320,580,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLInparker4,8447,NBFRv52zvgtWvBc6a,1
parka undercoat,Yellow,False,2320,580,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,everyday,True,TopsTexTopCoatLInparker5,8448,5599XpSyKGNboqyk7,1
patchwork coat,Brown,False,2380,595,Brown,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday,True,TopsTexTopCoatLPatchwork0,4605,nwcA4jZ8WJmhpN2r4,1
patchwork coat,Green,False,2380,595,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cute,everyday,True,TopsTexTopCoatLPatchwork1,8462,3bdEH7ed7vajhbk38,1
patchwork coat,Gray,False,2380,595,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday,True,TopsTexTopCoatLPatchwork2,8463,vGGa7mDovA2vs6SLM,1
peacoat,Beige,False,1960,490,Beige,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLDuffleBeige,4173,Giz5yd2diYYcxznBZ,1
peacoat,Gray,False,1960,490,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLDuffleGray,4174,aLPjwntzLeK6gMoHe,1
peacoat,Navy blue,False,1960,490,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLDuffleNavy,2782,3tGQGwQ7vjAix9afJ,1
peacoat,Red,False,1960,490,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Simple,everyday,True,TopsTexTopCoatLDuffleRed,4172,X7PdAEz4tqocA53Gn,1
peasant blouse,White,False,1680,420,White,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; vacation,True,TopsTexTopTshirtsLPeasant0,4247,sAWq4TmBopQqXpMtt,1
peasant blouse,Black,False,1680,420,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; vacation,True,TopsTexTopTshirtsLPeasant1,8582,5peaYRWDcAeAAWEzt,1
peasant blouse,Beige,False,1680,420,Beige,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; vacation,True,TopsTexTopTshirtsLPeasant2,8583,K7vYREGMhqQAr9amx,1
peasant blouse,Pink,False,1680,420,Pink,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; vacation,True,TopsTexTopTshirtsLPeasant3,8584,amfrhGjKTbGmSJA3v,1
peasant blouse,Purple,False,1680,420,Purple,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; vacation,True,TopsTexTopTshirtsLPeasant4,8585,h6KF3N5i5WhfNHCSJ,1
pineapple aloha shirt,Blue,False,960,240,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha0,3237,wqmMEPowc8nPrQQWg,1
pineapple aloha shirt,Red,False,960,240,Red,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha1,6819,J3axASMoFxGSAWeyx,1
pineapple aloha shirt,Yellow,False,960,240,Yellow,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha2,6820,r8BKui2wQmBFdf4pA,1
pineapple aloha shirt,Green,False,960,240,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha3,6821,adADoFnt3rkf9vW3e,1
pineapple aloha shirt,Purple,False,960,240,Purple,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha4,9772,iCY6jQwQ6KeYA2Hpy,1
pineapple aloha shirt,Pink,False,960,240,Pink,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha5,9773,PT8eudmKHSS8J2QeR,1
pineapple aloha shirt,Orange,False,960,240,Orange,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Active,comfy; vacation,True,TopsTexTopYshirtsHAloha6,9774,73d6dFrqPLbmnNWyj,1
plaid puffed-sleeve shirt,Fancy plaid,False,1200,300,Light blue,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,TopsTexTopPuffHPlaid0,9827,ReaSZN5ybekKqA7vX,1
plaid puffed-sleeve shirt,Energetic plaid,False,1200,300,Orange,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,TopsTexTopPuffHPlaid1,12083,BcpPecAjux3ptAGiX,1
plaid puffed-sleeve shirt,Dreamy plaid,False,1200,300,Purple,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,TopsTexTopPuffHPlaid2,12084,d8irdzPcagbwcKsae,1
plaid puffed-sleeve shirt,Sweet plaid,False,1200,300,Green,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,TopsTexTopPuffHPlaid3,12085,fJmQkeYZpr9vDuTDL,1
pleather trench coat,Black,False,1680,420,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopCoatLLeathertrench0,4565,KewnJf7bHok3mWcwq,1
pleather trench coat,Purple,False,1680,420,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopCoatLLeathertrench1,9304,PifH52GaQrrW6mncf,1
pleather trench coat,Brown,False,1680,420,Brown,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; formal,True,TopsTexTopCoatLLeathertrench2,9305,bsvkFBG7a6M3Mmjkp,1
plover cardigan,Red,False,1440,360,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; formal; party; work,True,TopsTexTopTshirtsLChidori0,4289,MqsdeJxdddrEeh3E4,1
plover cardigan,Black,False,1440,360,Black,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; formal; party; work,True,TopsTexTopTshirtsLChidori1,8020,hXdqDyMqX4SjvBXQW,1
plover cardigan,Green,False,1440,360,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; formal; party; work,True,TopsTexTopTshirtsLChidori2,8021,7Jf7TzZRjtXCedZdM,1
plushie-muffler coat,Orange,False,1960,490,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cute,everyday,True,TopsTexTopCoatLDoll0,10909,36boMFqRb52J3RbG8,1
plushie-muffler coat,Pink,False,1960,490,Black,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday,True,TopsTexTopCoatLDoll1,12020,2WcKw4ra44ue3Tz8Y,1
plushie-muffler coat,Gray,False,1960,490,Brown,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday,True,TopsTexTopCoatLDoll2,12035,mTBrCjdJQu2Xo9ECu,1
pocket tee,White,False,560,140,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts0,4291,QQAFQmvjB44SjpZGx,1
pocket tee,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts1,8349,kmr5pk9wTTFnKPGY8,1
pocket tee,Purple,False,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts2,8350,XTmK9havPv5LufhpS,1
pocket tee,Light blue,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts3,8351,Zp5A4P9rvJhCtsSXa,1
pocket tee,Red,False,560,140,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts4,8352,PKg8qTc4dXxG5H7wJ,1
pocket tee,Yellow,False,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts5,8353,6CPhsvFedH2p8e7RB,1
pocket tee,Pink,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts6,8354,95aip4J493rBgMdFm,1
pocket tee,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHPocketshirts7,8355,vMhZ2SgqzQqALQCqG,1
polo shirt,Navy blue,False,720,180,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo0,3172,aXJRmsG7vX6gQTQKT,1
polo shirt,Pink,False,720,180,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo1,8537,e3fhP9DJnBfzhzvp3,1
polo shirt,Red,False,720,180,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo2,8538,rLuAkDpQvwdZEXLfd,1
polo shirt,Orange,False,720,180,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo3,8539,nWmiLrch4a6Y4SvFd,1
polo shirt,Green,False,720,180,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo4,8540,MncZvurLPANSS5zXW,1
polo shirt,Ivory,False,720,180,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo5,8541,cgbq8e6mR6Fkw5Tth,1
polo shirt,White,False,720,180,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo6,8542,6JwPnjGsgesnuMTqg,1
polo shirt,Black,False,720,180,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation; work,True,TopsTexTopYshirtsHPolo7,8543,8kJuqCFWA8kFoPPH8,1
pom-pom sweater,Pink,False,1440,360,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cute,everyday; fairy tale; comfy,True,TopsTexTopOuterLBobble0,4766,PCdRMCmGEuD2vzkLu,1
pom-pom sweater,White,False,1440,360,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; comfy,True,TopsTexTopOuterLBobble1,8008,T2xftuY9mWk964vyM,1
pom-pom sweater,Blue,False,1440,360,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; comfy,True,TopsTexTopOuterLBobble2,8009,Ao9kHgyeJMSmm8jBZ,1
poncho coat,Red,False,2320,580,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale,True,TopsTexTopCoatLPompom0,4368,jzC7zwDkeDoG5r86N,1
poncho coat,Yellow,False,2320,580,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale,True,TopsTexTopCoatLPompom1,8474,bgtMFZXAzxRCTfn3s,1
poncho coat,Pink,False,2320,580,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale,True,TopsTexTopCoatLPompom2,8475,AmN6LhAXHxmuxEBFu,1
poncho coat,Navy blue,False,2320,580,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale,True,TopsTexTopCoatLPompom3,8476,Quwqk5ggDgpKgjJyT,1
poncho-style sweater,Purple,False,1500,375,Purple,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; fairy tale,True,TopsTexTopCoatLPoncho0,4661,MHD4iwXXktfkmB3hK,1
